epoch,loss_mean,loss_std,loss_min,loss_max,loss_median,lr,grad_norm,epoch_time_sec,samples_per_sec,batches_per_sec,num_batches,num_samples,gpu_mem_allocated_mb,gpu_mem_reserved_mb,gpu_mem_peak_mb,ema_delta_norm,wall_clock_sec,cumulative_time_sec,cumulative_samples
23,0.00499630384560382,0.000586144021760012,0.003829310415312648,0.007099410053342581,0.004884839523583651,0.0001,0.11048297687750779,173.6690001487732,161.96327482684995,1.6871174461130205,293,28128,1353.800704,30293.36064,26708.2752,7.527339507985759,4174.838258743286,4174.838258743286,675072
24,0.00484290471500733,0.0005249192597063109,0.003658255562186241,0.007296132389456034,0.004809215664863586,0.0001,0.11335151372889372,173.72717022895813,161.90904372027478,1.6865525387528622,293,28128,1353.445888,30293.36064,26708.2752,7.466891716653602,4348.767458200455,4348.767458200455,703200
25,0.004934707151903889,0.0005520413374712505,0.0037629962898790836,0.007117105182260275,0.004853876773267984,0.0001,0.111552374408744,173.83904814720154,161.80484361708008,1.6854671210112508,293,28128,1353.121792,30293.36064,26708.2752,7.39519381939479,4522.796250581741,4522.796250581741,731328
26,0.004874848368110409,0.0005108050294983376,0.003543444210663438,0.006517171859741211,0.004812781699001789,0.0001,0.1082427911306151,173.7255187034607,161.91058291219065,1.6865685720019858,293,28128,1353.55136,30293.36064,26708.2752,7.322213548035814,4696.714138269424,4696.714138269424,759456
27,0.00484902853044481,0.0005108609200777977,0.0036952358204871416,0.006472194101661444,0.004829040262848139,0.0001,0.12103698378097576,174.040141582489,161.6178873692096,1.6835196600959332,293,28128,1355.275264,30293.36064,26708.2752,7.262614725008117,4870.945306301117,4870.945306301117,787584
28,0.004810113437575488,0.0005093135162823767,0.0035025812685489655,0.00643758662045002,0.004758086521178484,0.0001,inf,174.03781247138977,161.62005026708772,1.6835421902821637,293,28128,1354.2016,30293.36064,26708.2752,7.223573285812985,5045.199324607849,5045.199324607849,815712
29,0.0047304770907660495,0.0004644504969002788,0.0035145862493664026,0.006503123324364424,0.0047021727077662945,0.0001,0.0967008479639199,173.69847917556763,161.93578742603336,1.6868311190211807,293,28128,1353.800704,30293.36064,26708.2752,7.3804672938943146,5219.098303794861,5219.098303794861,843840
30,0.0047289395789097705,0.00048716927153127015,0.0036852757912129164,0.006335102953016758,0.004686691798269749,0.0001,0.11783854438163298,173.65955519676208,161.9720836445195,1.6872092046304115,293,28128,1353.445888,30293.36064,26708.2752,7.271330670222893,5392.939188480377,5392.939188480377,871968
31,0.004696720312333606,0.00046895556633490005,0.0036236511077731848,0.006520983297377825,0.0046500563621521,0.0001,0.11524087841304512,173.76512670516968,161.8736770337426,1.6861841357681522,293,28128,1353.121792,30293.36064,26708.2752,7.156327814848908,5566.868127822876,5566.868127822876,900096
32,0.004654691266150248,0.00050799246801637,0.003462455002591014,0.0064367735758423805,0.004601265769451857,0.0001,0.10834706397192416,173.69813561439514,161.93610772221155,1.6868344554397035,293,28128,1353.55136,30293.36064,26708.2752,7.124579303044177,5740.758231163025,5740.758231163025,928224
33,0.00465056527034084,0.0004897475511343511,0.0036648118402808905,0.006846626754850149,0.004600780550390482,0.0001,0.1121152436018087,173.74078488349915,161.89635622321532,1.6864203773251596,293,28128,1355.275264,30293.36064,26708.2752,7.103170181298907,5914.697534799576,5914.697534799576,956352
34,0.004695711480993969,0.0005215204136051313,0.003463589819148183,0.006330436561256647,0.004633536096662283,0.0001,0.1125692704310342,173.7575273513794,161.88075664266583,1.6862578816944358,293,28128,1354.2016,30293.36064,26708.2752,7.118724374827723,6088.61630487442,6088.61630487442,984480
35,0.004624735197662646,0.00044254517737689597,0.003710432443767786,0.006195538677275181,0.004599707201123238,0.0001,0.10530934329396861,173.797691822052,161.84334616365157,1.685868189204704,293,28128,1353.800704,30293.36064,26708.2752,7.122707547642381,6262.574955224991,6262.574955224991,1012608
36,0.004697749589859117,0.0005227515146582868,0.0035963975824415684,0.006827078759670258,0.004645483568310738,0.0001,0.10098560904308652,173.86662530899048,161.77917958671927,1.685199787361659,293,28128,1353.445888,30293.36064,26708.2752,7.144121430953864,6436.632356643677,6436.632356643677,1040736
37,0.004561988517654735,0.00045585129528810886,0.003684262279421091,0.006451119668781757,0.004493938758969307,0.0001,0.11106654679378129,173.78754377365112,161.8527967495484,1.6859666328077958,293,28128,1353.121792,30293.36064,26708.2752,7.160136187394272,6610.618100643158,6610.618100643158,1068864
38,0.004603000168621845,0.0004763677338342728,0.0035600080154836178,0.00672335596755147,0.004512053914368153,0.0001,0.09727012323836377,174.1814911365509,161.48673327149805,1.6821534715781048,293,28128,1353.55136,30293.36064,26708.2752,7.144592712735829,6784.98513007164,6784.98513007164,1096992
39,0.004549090106853955,0.0004374140494854166,0.0035706940107047558,0.0058999392203986645,0.00451721902936697,0.0001,0.10885455662947033,173.73340892791748,161.90322962965857,1.6864919753089436,293,28128,1355.275264,30293.36064,26708.2752,7.192071430742158,6958.88187289238,6958.88187289238,1125120
40,0.004531487967952476,0.00045161405192896506,0.003482441883534193,0.006397643592208624,0.0045034377835690975,0.0001,0.10956103059330041,173.74674820899963,161.8907996261598,1.6863624961058312,293,28128,1354.2016,30293.36064,26708.2752,7.216722467013589,7132.82470870018,7132.82470870018,1153248
41,0.004579022637196521,0.0005514995705790799,0.0034748504403978586,0.006906028371304274,0.004479007329791784,0.0001,inf,173.75433945655823,161.88372669122612,1.6862888197002721,293,28128,1353.800704,30293.36064,26708.2752,7.251892260161325,7306.791670084,7306.791670084,1181376
42,0.004453780490320189,0.00044038106627030527,0.0035053277388215065,0.005885901395231485,0.004408296197652817,0.0001,0.09872265245253528,173.75473380088806,161.88335928869085,1.6862849925905299,293,28128,1353.445888,30293.36064,26708.2752,7.3260242628511625,7480.731318235397,7480.731318235397,1209504
43,0.004508543342396414,0.0005102629878559464,0.003425040515139699,0.0066750491969287395,0.004433657508343458,0.0001,0.10746930966272505,173.567551612854,162.05794077651151,1.6881035497553283,293,28128,1353.121792,30293.36064,26708.2752,7.38990533536673,7654.47144818306,7654.47144818306,1237632
44,0.004452833905021434,0.00043068686082908,0.0035829569678753614,0.006024528294801712,0.004432900343090296,0.0001,0.08805295400647951,173.61714959144592,162.01164496819882,1.687621301752071,293,28128,1353.55136,30293.36064,26708.2752,7.4426159967094545,7828.2837879657745,7828.2837879657745,1265760
45,0.004461727384795711,0.0004636207183699145,0.0034485049545764923,0.005800081882625818,0.004409357439726591,0.0001,0.10625130934011277,173.96856880187988,161.68437892958082,1.684212280516467,293,28128,1355.275264,30293.36064,26708.2752,7.438905432052137,8002.461907863617,8002.461907863617,1293888
46,0.004392609360974295,0.0004507455063375174,0.0034110648557543755,0.005837971810251474,0.004332391079515219,0.0001,0.10413259691729905,173.74777150154114,161.8898461655982,1.6863525642249813,293,28128,1354.2016,30293.36064,26708.2752,7.529519284448303,8176.407540798187,8176.407540798187,1322016
47,0.004444155745913907,0.000479840317025998,0.003440406173467636,0.006405666004866362,0.004370234906673431,0.0001,0.10419203648542445,173.75785279273987,161.8804534466213,1.686254723402305,293,28128,1353.800704,30293.36064,26708.2752,7.5639714149578126,8350.36094737053,8350.36094737053,1350144
48,0.004268952830513437,0.0004131987837508623,0.0034580149222165346,0.006335629615932703,0.004223631229251623,0.0001,0.10629476972195714,173.80423593521118,161.8372524043962,1.6858047125457938,293,28128,1353.445888,30293.36064,26708.2752,7.619048048942605,8524.339306592941,8524.339306592941,1378272
49,0.0042614495872802804,0.00040213279904895144,0.0034625965636223555,0.005638941191136837,0.004232414066791534,0.0001,0.11355981368706168,173.71366047859192,161.92163542294608,1.686683702322355,293,28128,1353.121792,30293.36064,26708.2752,7.6446378429987805,8698.252769947052,8698.252769947052,1406400
50,0.0043374311437976544,0.00047656000577319773,0.0032985047437250614,0.0060653784312307835,0.004246571566909552,0.0001,0.10331597176775052,173.81901001930237,161.82349673304677,1.6856614243025705,293,28128,1353.55136,30293.36064,26708.2752,7.716257004910782,8872.242011547089,8872.242011547089,1434528
51,0.004233213140765911,0.00043968313798065035,0.0032975163776427507,0.005654259119182825,0.004211675375699997,0.0001,0.10771029691633155,173.92228627204895,161.7274048249471,1.6846604669265324,293,28128,1355.275264,30293.36064,26708.2752,7.688203495425398,9046.38088464737,9046.38088464737,1462656
52,0.004260381199769142,0.0004404644876258358,0.0033574248664081097,0.006111167371273041,0.004204528406262398,0.0001,inf,173.82119941711426,161.82145845456952,1.6856401922350992,293,28128,1354.2016,30293.36064,26708.2752,7.720061359155746,9220.397917985916,9220.397917985916,1490784
53,0.004248809732128024,0.000450934713465948,0.003166814101859927,0.005931456573307514,0.004191715735942125,0.0001,0.06639745508817718,173.78937101364136,161.8510950119736,1.685948906374725,293,28128,1353.800704,30293.36064,26708.2752,7.701541605698882,9394.358251810074,9394.358251810074,1518912
54,0.004199700832920016,0.0004369228449547029,0.0033329769503325224,0.006205948535352945,0.004125514999032021,0.0001,0.09978230491681919,173.91644382476807,161.73283780078185,1.6847170604248107,293,28128,1353.445888,30293.36064,26708.2752,7.715100747504147,9568.48129606247,9568.48129606247,1547040
55,0.004191673111246816,0.00046781110207416124,0.0031951519194990396,0.006060393992811441,0.004153481684625149,0.0001,0.10240419371931057,173.99784779548645,161.65717194997194,1.6839288744788745,293,28128,1353.121792,30293.36064,26708.2752,7.751687701992383,9742.677124023438,9742.677124023438,1575168
56,0.004197002576072875,0.00043771036057650996,0.0032038402277976274,0.005645900033414364,0.004148019943386316,0.0001,0.10190369604236679,173.96512007713318,161.68758419807673,1.684245668729966,293,28128,1353.55136,30293.36064,26708.2752,7.80005795522759,9916.805994033813,9916.805994033813,1603296
57,0.0041630150203564465,0.0004276531521380324,0.003106992691755295,0.005830156151205301,0.00412572780624032,0.0001,0.10551140563312358,173.76013326644897,161.87832888495595,1.6862325925516244,293,28128,1355.275264,30293.36064,26708.2752,7.778075715770028,10090.760350465775,10090.760350465775,1631424
58,0.004100282890277155,0.000370691949854672,0.0032078642398118973,0.005158123094588518,0.004052373114973307,0.0001,0.0907468994044453,173.70907044410706,161.92591398991175,1.6867282707282474,293,28128,1354.2016,30293.36064,26708.2752,7.795038596734634,10264.668383359909,10264.668383359909,1659552
59,0.004048236784820823,0.00041744508845306547,0.00315477279946208,0.005319035612046719,0.00396749097853899,0.0001,0.10164885018714734,173.76424646377563,161.87449704081558,1.6861926775084957,293,28128,1353.800704,30293.36064,26708.2752,7.729673013165831,10438.654769659042,10438.654769659042,1687680
60,0.004108880369196115,0.00041877226996313733,0.0032149599865078926,0.005610605701804161,0.00403557438403368,0.0001,0.09991154834510363,174.32381987571716,161.3548855231238,1.6807800575325398,293,28128,1353.445888,30293.36064,26708.2752,7.806202848349589,10613.176585435867,10613.176585435867,1715808
61,0.004110779022836085,0.0004296058566832927,0.0033143949694931507,0.0062018632888793945,0.004068564623594284,0.0001,0.1064830217838655,174.31744265556335,161.36078852176928,1.6808415471017633,293,28128,1353.121792,30293.36064,26708.2752,7.738581478543088,10787.690348386765,10787.690348386765,1743936
62,0.004102692957617876,0.00043614030007368217,0.003217567689716816,0.005503863096237183,0.0040479907765984535,0.0001,0.09882356754929654,173.83100533485413,161.81233000301916,1.6855451041981162,293,28128,1353.55136,30293.36064,26708.2752,7.798015252254718,10961.68491268158,10961.68491268158,1772064
63,0.004017130782471735,0.000388058448366786,0.003115694038569927,0.005687571130692959,0.003961412236094475,0.0001,0.08039879151860803,173.76449060440063,161.87426960573526,1.6861903083930756,293,28128,1355.275264,30293.36064,26708.2752,7.801966091166147,11135.611513853073,11135.611513853073,1800192
64,0.004066169968370743,0.00040332360300185215,0.0032222806476056576,0.005527728237211704,0.00401047058403492,0.0001,0.10259470099125276,173.69982266426086,161.93453492677284,1.6868180721538837,293,28128,1354.2016,30293.36064,26708.2752,7.8116583501545565,11309.478190422058,11309.478190422058,1828320
65,0.0040134007831139065,0.000414784187269646,0.0031586927361786366,0.005609527230262756,0.003953325096517801,0.0001,0.09692034426885607,173.79064869880676,161.84990510477982,1.685936511508123,293,28128,1353.800704,30293.36064,26708.2752,7.900872437809447,11483.44028544426,11483.44028544426,1856448
66,0.004095495405921605,0.00040514845853285186,0.0029508592560887337,0.005426803138107061,0.004053372889757156,0.0001,inf,173.90841817855835,161.74030155986998,1.684794807915312,293,28128,1353.445888,30293.36064,26708.2752,7.8532145858841105,11657.546977519989,11657.546977519989,1884576
67,0.004059603905826553,0.00043737840595178476,0.0030781307723373175,0.006077950820326805,0.003995731472969055,0.0001,0.09364008213729863,173.92204785346985,161.7276265266723,1.6846627763195032,293,28128,1353.121792,30293.36064,26708.2752,7.840556642683553,11831.665722846985,11831.665722846985,1912704
68,0.003994447798960851,0.00037507620107515616,0.0029569477774202824,0.005220064893364906,0.0039354851469397545,0.0001,0.09258355144282591,173.77457571029663,161.86487514084223,1.6860924493837732,293,28128,1353.55136,30293.36064,26708.2752,7.827453295903469,12005.670311689377,12005.670311689377,1940832
69,0.004028666259898922,0.0004271488789768065,0.003186743939295411,0.005591175984591246,0.004003987181931734,0.0001,0.0956809328950806,173.72783160209656,161.90842734066882,1.686546118131967,293,28128,1355.275264,30293.36064,26708.2752,7.789962400697011,12179.59532570839,12179.59532570839,1968960
70,0.003971510970450099,0.00040002696379152987,0.003136898623779416,0.005679820664227009,0.003911932464689016,0.0001,0.09142500144766627,173.75320887565613,161.8847800395409,1.6862997920785512,293,28128,1354.2016,30293.36064,26708.2752,7.844851284740545,12353.546690940857,12353.546690940857,1997088
71,0.003963461731411135,0.0003802627851220596,0.0029886779375374317,0.005463276989758015,0.0039311558939516544,0.0001,0.09979516308666682,173.78029680252075,161.85954632108783,1.686036940844665,293,28128,1353.800704,30293.36064,26708.2752,7.934549681407091,12527.558775424957,12527.558775424957,2025216
72,0.00397154825593348,0.0004134219945298987,0.003099523251876235,0.005371590610593557,0.003928720485419035,0.0001,0.09611016743016,173.82602787017822,161.8169634584722,1.6855933693590854,293,28128,1353.445888,30293.36064,26708.2752,7.8522998171047735,12701.579092264175,12701.579092264175,2053344
73,0.003978817309682026,0.0003911136985006354,0.0031845448538661003,0.005605455953627825,0.003961631096899509,0.0001,0.08747300174117087,173.93305492401123,161.71739185681932,1.6845561651752012,293,28128,1353.121792,30293.36064,26708.2752,7.8673743673872965,12875.738742351532,12875.738742351532,2081472
74,0.003980383250716145,0.00043942324667402033,0.0030371621251106262,0.0056187002919614315,0.0039159273728728294,0.0001,0.1011045125942383,174.2624638080597,161.41169696178181,1.6813718433518938,293,28128,1353.55136,30293.36064,26708.2752,7.895374989629486,13050.253717899323,13050.253717899323,2109600
75,0.003913958872423694,0.00037040684782245915,0.003054341534152627,0.005346513818949461,0.0038670601788908243,0.0001,inf,174.35026717185974,161.33040950418388,1.6805250990019154,293,28128,1355.275264,30293.36064,26708.2752,7.8929281193837975,13224.81236243248,13224.81236243248,2137728
76,0.003959102305001977,0.00039100090990522193,0.0031290280167013407,0.005322176963090897,0.003908648155629635,0.0001,0.08625717530130564,174.27400732040405,161.40100541950852,1.6812604731198804,293,28128,1354.2016,30293.36064,26708.2752,8.11140029719334,13399.256022453308,13399.256022453308,2165856
77,0.003913324805447011,0.00038973533983355333,0.003139470238238573,0.00562345189973712,0.003882642136886716,0.0001,0.09458691308895095,174.22790050506592,161.4437177883696,1.68170539362885,293,28128,1353.800704,30293.36064,26708.2752,7.955100909745532,13573.646796703339,13573.646796703339,2193984
78,0.003949251115709899,0.00041466220796126225,0.003071437356993556,0.005544370971620083,0.0038952790200710297,0.0001,0.09876618547920349,174.14871644973755,161.51712498046604,1.6824700518798545,293,28128,1353.445888,30293.36064,26708.2752,7.985651550464254,13747.95710515976,13747.95710515976,2222112
79,0.003935612030899463,0.0003875027515018878,0.0032131634652614594,0.005278396885842085,0.0038541171234101057,0.0001,0.08789303016374593,174.26553392410278,161.408853297695,1.6813422218509897,293,28128,1353.121792,30293.36064,26708.2752,8.007793557658148,13922.406723499298,13922.406723499298,2250240
80,0.003869427772518565,0.0003805296092890808,0.0027940452564507723,0.005021628458052874,0.0038361025508493185,0.0001,0.08345001524846316,174.1434452533722,161.52201398723227,1.6825209790336695,293,28128,1353.55136,30293.36064,26708.2752,7.966426340269187,14096.738129615784,14096.738129615784,2278368
81,0.003916159051282922,0.0003973379549936875,0.003124108538031578,0.005523722618818283,0.0038578929379582405,0.0001,0.09330724204774504,174.1671051979065,161.50007183065992,1.6822924149027074,293,28128,1355.275264,30293.36064,26708.2752,7.975904119423256,14271.066014766693,14271.066014766693,2306496
82,0.0039347695526841765,0.00037967785522295797,0.0030708464328199625,0.0057462300173938274,0.0038918356876820326,0.0001,0.09261331087511569,174.25425720214844,161.41929873982556,1.6814510285398496,293,28128,1354.2016,30293.36064,26708.2752,7.990161701314461,14445.485444784164,14445.485444784164,2334624
83,0.0039181022963616936,0.0004491658353950655,0.0030211815610527992,0.005950726568698883,0.0038453382439911366,0.0001,inf,174.2988042831421,161.37804338753284,1.6810212852868005,293,28128,1353.800704,30293.36064,26708.2752,8.02507977100934,14619.979508161545,14619.979508161545,2362752
84,0.003865086173149201,0.00038438233228069233,0.0030349998269230127,0.005305422004312277,0.00382793415337801,0.0001,0.0899336404017512,174.19133305549622,161.47760917036328,1.6820584288579508,293,28128,1353.445888,30293.36064,26708.2752,8.028086829489261,14794.36708688736,14794.36708688736,2390880
85,0.0038649298404836107,0.00040550138232813183,0.0028786228504031897,0.005659020505845547,0.003824966959655285,0.0001,0.09700376057259277,173.8935546875,161.75412625584752,1.6849388151650784,293,28128,1353.121792,30293.36064,26708.2752,8.019484874149645,14968.458503484726,14968.458503484726,2419008
86,0.003835423986996451,0.00037495902349562365,0.0029711523093283176,0.005263268947601318,0.003800489939749241,0.0001,0.08780207190072932,173.82781624794006,161.81529865093344,1.6855760276138898,293,28128,1353.55136,30293.36064,26708.2752,8.153175071846189,15142.484140872955,15142.484140872955,2447136
87,0.0038459342268673835,0.00038115431148214957,0.003091190941631794,0.005527575965970755,0.003791381372138858,0.0001,0.09333499855071821,173.82962036132812,161.81361922975032,1.6855585336432324,293,28128,1355.275264,30293.36064,26708.2752,8.12717014126073,15316.491142988205,15316.491142988205,2475264
88,0.003861272846644191,0.0003827334590924973,0.0030879259575158358,0.005233107600361109,0.003822620492428541,0.0001,0.09815531957599914,173.80698585510254,161.83469186589218,1.6857780402697102,293,28128,1354.2016,30293.36064,26708.2752,8.075012569754259,15490.505901098251,15490.505901098251,2503392
89,0.0038184644606714564,0.00037947327872982814,0.0029503637924790382,0.005129627417773008,0.0037680405657738447,0.0001,0.09417229030089654,173.81632566452026,161.82599587503273,1.6856874570315907,293,28128,1353.800704,30293.36064,26708.2752,8.106580969819996,15664.524966478348,15664.524966478348,2531520
90,0.0038387755348439304,0.00037747604570812643,0.0030249464325606823,0.005029858089983463,0.0037887338548898697,0.0001,inf,173.77207159996033,161.86720766472362,1.6861167465075377,293,28128,1353.445888,30293.36064,26708.2752,8.071502414638632,15838.487645864487,15838.487645864487,2559648
91,0.0038339321163034785,0.0003704369009047926,0.0029329806566238403,0.0049247536808252335,0.0037733602803200483,0.0001,0.08592712777220225,173.83084440231323,161.8124798088232,1.6855466646752417,293,28128,1353.121792,30293.36064,26708.2752,8.136682616543613,16012.525882959366,16012.525882959366,2587776
92,0.0038354859469655533,0.0004137166335894581,0.003082296345382929,0.005955649074167013,0.0037796320393681526,0.0001,0.09078977244917122,173.82969403266907,161.813550650982,1.6855578192810625,293,28128,1353.55136,30293.36064,26708.2752,8.13639058882715,16186.562376737595,16186.562376737595,2615904
93,0.003806263195674981,0.0003553695802718291,0.0031419682782143354,0.004967093002051115,0.0037582197692245245,0.0001,0.09536744686849315,173.98332118988037,161.6706693930846,1.6840694728446313,293,28128,1355.275264,30293.36064,26708.2752,8.16579696673382,16360.8607711792,16360.8607711792,2644032
94,0.0038267473321497033,0.0004044267761467369,0.0029427148401737213,0.005386458709836006,0.0037562325596809387,0.0001,0.08656915587438659,173.73672461509705,161.90013977940382,1.6864597893687898,293,28128,1354.2016,30293.36064,26708.2752,8.240484693929488,16534.837506771088,16534.837506771088,2672160
95,0.0037813828129690053,0.0003752340615279552,0.0030193054117262363,0.005426731891930103,0.003766858484596014,0.0001,0.09030391681147953,173.7763795852661,161.86319491250853,1.6860749470052974,293,28128,1353.800704,30293.36064,26708.2752,8.157740988437405,16708.808965682983,16708.808965682983,2700288
96,0.0037737157094092093,0.0003992059717320038,0.002950371475890279,0.0051221842877566814,0.0037040971219539642,0.0001,0.08648087363435576,173.88456463813782,161.76248914638126,1.6850259286081382,293,28128,1353.445888,30293.36064,26708.2752,8.122746532996473,16882.89114022255,16882.89114022255,2728416
97,0.003794288396225041,0.00037361771360556106,0.0030283043161034584,0.005458285100758076,0.0037337217945605516,0.0001,0.08598621091860321,173.79259872436523,161.84808908123273,1.6859175945961744,293,28128,1353.121792,30293.36064,26708.2752,8.155861882276655,17056.877831220627,17056.877831220627,2756544
98,0.003811639061343853,0.00042205859258245956,0.0029245917685329914,0.005605095997452736,0.0037352635990828276,0.0001,inf,173.81103038787842,161.8309260190753,1.685738812698701,293,28128,1353.55136,30293.36064,26708.2752,8.164257961508383,17230.916449069977,17230.916449069977,2784672
